content,score
"Nyobain karena kemakan packagingnya didukung dgn banyak review positif juga, Kayanya npure nih ud ada cult strong following nya sendiri deh hehe. Produk nya sendiri ada wangi yg reminds me of tea tree (?) but its not too strong saat dipakai. I think as a toner it works okay, yg aku sayang kan hanya after effect nya not as hydrating as any other toners i've used, jd npure toner ini cenderung memberi kesan agak kering selesai di apply. Jd saya lgsg apply Skin atau moisturizer after application",4
"issa good product! suka bgt dengan packagingnya yang cantik gemes dengan real centella asiatica leaves. warna ijonya juga represent centella bgt hihi✨ aku pake di pagi dan malam, and sometimes aku layer up to 3x. aromanya cukup strong tapi bukan yg menyengat dan ganggu gitu. no paraben, no sls, mostly aman untuk semua jenis kulit. efek yang aku rasakan langsung tuh lembutnya! beuh abis pake ini kulit langsung berasa mulusss bgt, dan lebih prepare buat step skincare selanjutnya. bisa buat ngatasin kemerahan, tapi sayangnya suka bikin kulitku gatel",4
"Asli banget, ini toner mantuls paraah, bantu bngt nenangin jerawat, di pake setiap hari nayamn banget, dia tekstur nya enak, enteng gitu ga lengket sama sekali, dan yg paling aku suka bbgt itu package nya yg uni parah😭 plis kalian harus cobainn",4
"Murah, wanginya lembut banget, ga bikin lembab banget tapi bisa buat nenangin kulit after cleansing, tanpa essence dan day cream, toner ini bikin kulit aku kering di area sensitif, mungkin krn kondisi kulitku lg kering dan sensitif ya, ga bkin cekit2 atau ada sensasi ketarik2 menggunakan toner ini, affordable price bangettt",4
🍀 aesthetic karna didalamnya ada daun Centella Asiatica asli,4
"Sesenang itu ada toner yang buat wajah aki seger banget, dan toner itu salah satu skin care yangvharus ada karena tanpa toner skin care lain sperti cream gak akan meresap ke kukit wajah kita, makanya toner perlu bgt!",4
"Beli ini karena nyari hydrating toner affordable yang mengandung centella asiatica, ternyata dia produk lokal and surprisingly aku suka banget sama produknya! Dia lucu banget karena ada real cica leaf didalemnya. Buatku dia satu layer juga cukup hidrasinya buat kulitku yang super oily. Biasanya setelah dipake dia bikin kulitku agak lengket-lengket gitu tapi masih bisa ditoleransi dan ga terlalu masalah. Dia bisa dipake buat kompres pake kapas gitu dan cukup calming redness di wajah aku. Overall aku suka banget sama produknya dan repurchase terus karena harganya yang sangat affordable, recommended!",4
Toner baru kecintaan! Udah sebulan belakangan kulit jadi kembali ke oily to acne prone lagii jadi ganti skincare yang ingridientsnya bisa calming jerawat gitu. Cobain lah si N Pure Centella Asiatica ini dan cocok bangett. Dia ngurangin minyak di wajah dan calming redness di kulit aku bener-bener ngaruh dehh. Lovee!!,4
"salah satu produk recommend temenku toner ini bagus untuk menghilangkan redness di muka, jerawat jadi kempes, mencerahkan juga di kulit aku,aku preloved karna waktu itu salah beli malah beli 2 botol, aku beli di official store nya, isi 90% di jual 75k free ongkir 087804685616",4
"beli ini karena tertarik tau kandungannya ada centella nya yg fungsinya untuk calming redness dan banyak yg blg kalo ini dupe nya skin**04. setelah make kurang lebih 2bulanan setiap hari, I would say ini oke bgt sih dia melembabkan & juga menjaga kulit yg acne prone. kalo lg ada jerawat suka aku taro di kapas trus kompres pake ini, hasilnya keren bgt bisa meredakan jerawat dalam 2harian gt 👍🏻",4
"jujur suka banget sama toner si npure ini, karna dia jadi pahlawan buat bruntusan di wajah aku, dari segi packaging pun menurut aku lucu bgt ya ditambah dengan daun centella asli didalam produk nya, untuk efek di aku pun cukup memuaskan. bikin kulitku lembap, halus dan menghempas bruntusan ku 😍 minus nya menurutku produk ini cepet banget habisnya 😅",4
ini local product pertama kali yg aku nemu tdk mengandung alkohol + ethanol + paraben! bener2 calming buat kulitku yg alergi alkohol jd ga perlu mahal2 beli brand luar. utk ukuran local product udh sgt maju sekali ngikutin tren skincare luar yg jauh lbh sehat. repurchase? yes,4
"Ini toner bagus menurutku. Jadi gak gampang jerawatan. Tp kalo dikompres dimuka ku yg lg ada jerawatnya, ga sembuh2. Tetep perlu obat totol jerawat sih. Overall bagus sih ini toner. Bikin lembab. Apalagi aku makenya barengan sama cream nya",4
"Ingredients dari toner ini tu bagus sih, centella dan salicylic acid, pas buat yg punya masalah jerawat diwajah. Teksturnya cair gitu, tapi ga yang watery banget juga. Ada wanginya dikit tapi ga ganggu sih. Nyerepnya juga lumayan cepet, lembabnya oke, dan ga ngasih kesan atau perasaan lengket pas udah nyerep. Unik juga didalamnya ada daun cica benerannya haha. Untuk calmingnya sih soso aja, untuk treat jerawatnya ada, tapi lama, aku kurang ngerasain sih kalo untuk toner ini. Tapi di adikku bagus banget, beneran bisa banget ngurangin jerawatnya adikku. So yea, ill keep my 4 starts here. Harganya juga affordable banget sih so really worth to try.",4
"ini toner penolongkuu bgtt, bisa perbaiki skin barrier akuu yang rusakk. pokok nya love bngt. karena memang centela cocok bgt buat kulit aku. repurchase yesss . saranghaeoooooooooooooooooooooo big loveeeeee buat kamuuuuu Npure. semiga cocok selaku",4
"Unik banget ada toner Cica yg di dalemnya beneran ada daun Centella asiatica nya. 😍 Keren banget! Dan aku baru nemuin pertama kalinya juga disini. Terus kemasan nya cantik banget! Design nya poll! Fix aku suka ini sih asli 💚. #PSreviewTonernya sendiri cair dan texture nya hampir seperti air. Kalo udah dipake berasa hidrasinya. Cuma kalo yg butuh kelembaban extra kalian tambahin toner yg lain aja dilayer abis pake ini. Ada wangi yg calming dan aku suka banget sama wanginya toner ini. Apalagi dipake malem pas mau tidur. 😍😍Yg paling aku suka, dia Paraben + Alcohol + SLS + Mineral oil FREE! Jd g bikin kering dan gak menyumbat pori. Aman buat kulit sensitive. 😍Dipake sama aku udah 2 minggu so far g ada masalah dan beruntusan + jerawat ku mulai sembuh. Alhamdulillah.. Terus pk rangkaian Cica ini kulitku udah gak dehidrasi lagi. Seneng banget pokoknya. Aku bakalan lanjutin pake ini sampe abis. #PSreview",4
"Aku suka sama toner ini. Selain karena kandungannya yang mengandung centella asiatica, dia juga ada kandungan salicylic acid di dalamnya. Meskipun gitu, dia tetap ngasih hidrasi buat kulit. Secara hidrasi emang so-so, tapi seger kalau pake toner ini. Bantu banget buat redain redness, atau dipake buat kompres-kompres jerawat. Teksturnya watery gitu, nyerepnya juga lumayan cepet.",4
"sbnrnya gk niat beli cuma temen aku nyaranin cobain face toner dr npure yg rangkaian Centella Asiatica ini soalnya jrwt aku tuh makin lama makin bnyk woi😭 ehtaunya cocok 🥺 gk perih soalnya alcohol free, gk bikin kring malah jd lembut lembab gitu dikulit aku💚. jrwt pun rada berkurang ya walaupun gak terlalu cpt tp wajarlah ya cntik itu butuh proses yekann. fix aku lg order yg 1 paket cica biar hasilnya maksimal ntr aku ksh tau lg yak gmn reaksinya klu aku pake 1 rangkaian full....",4
"Klaim nya bisa mencerahkan kulit karena mengandung centela asiatica. So far dikulit aku ga ada masalah, calming dan seger banget dipake. Dari pemakaian pertama udah terasa tekstur kulit aku lebih calm.",4
"Toner yang unik karena didalam botolnya sudah ada kelopak daun centella asiaticanya, teksturnya cair dengan warna sedikit kehijauan. Ditambah wangi cairannya yang menenangkan kulit. Gak ada rasa cekit2 saat kena jerawat aktif, calmingnya terasa sekali dan berasa kulit jadi makin siap untuk step skincare selanjutnya.",4
"exfoliating toner, dipakenya ga tiap hari ... pemakaian pake kapaas meninggalkan noda noda dikapas / sel kulit mati. kadang kulit jdi perih. mencarahkan dan ampuh buat mengurangi komedo. untuk jerawat pribadi tidak menghilangkan jerawat.",4
"Aku suka banget sama produk ini. Bekas jerawat kehitaman atau PIH yang ada di pipi kanan bisa pudar di 7 hari pemakaian. Pokoknya kalau kalian lagi usaha buat ilangin bekas jerawat kehitaman, kalian harus pakai N'pure toner ini. Aku pakai ini di atas kapas yang ku bagi dua, lalu aku tap-tap in ke seluruh wajah. Ingredients nya well okay lah, walaupun tercantum mengandung fragrance, kenyataannya aroma masih sopan di hidung kok.",4
"This is my very 1st impression, cantik deh Npure Cica Toner ini. Di dalamnya ada daun Centella asli, teksturnyawaterybanget, bening sedikit kehijauan. Aroma dedaunan yang mayan seger, tapi mungkin di beberapa orang cukup kuat, kalau aku masih bisa tolerir. Aku pakai buat kompres bruntusan, sudah calm dongs, redness juga lebih sopan, kwkwkw. Lagi aku pakai pre hydrating toner, dan as moisture sandwich stuff, sejauh ini efeknya yg awal dahiku cloggedpores, jadi halus, cloggedpores coplotan👻👻, bruntusan mengering euy. Di dalamnya ada Salicylic Acid sih emang, yang bisa bersihin pori lebih dalam ✓ next aku follow up final reviewnya ya di IG aku @22craftgires :D",4
Beli karna ada cicanya+aku pake loreal essence isi cica. Tp malah beruntusan baru ngeuh n pure ini isinya niacinamide dan loreal ada salicylic acid (bha) 😭 kl minat 75rb u/ daerah bdg wa 082115802359 isi masih 90%.,4
Aku udah pake ini sekitar 5 hari dikulit muka aku yg oily dan berjerawat. Tonernya lumayan ngaruh dijerawat yg gede2 jd ngematengin terus lumayan cpt ngempesin. Cuman kalau aku pake seluruh muka jd timbul bruntusan kecil2 didaerah yg sblmnya ga pernah bruntusan+makin oily muka aku😭karna ada reaksi kaya gitu jd aku berhenti pakenya,4
banyak yang bilang ini dupe nya madagascar centellah itu yaa? jadinya yaudah tergiur beli dan nyobain. agak lucuu yaa soalnya di dalemnya ada centella asli?. tapi di aku efeknya biasa aja sihh ga terlalu ngaruh sama redness dan untuk ngelembapin juga rasanya kurang:( jadi kayanya mau cari toner lain ajaa.,4
"Toner termurah yang pernah kubeli, so far so good but not amazingly. Hydrating tapi bukan yang bikin super lembab gitu, so so. Nggak bikin acne baru sih di kulitku yang acne pro dan kombinasi ini. Agak sedikit wangi, jd mungkin nggak cocok sama yg non parfume lover gitu. Overall okay.",4
"Halo! Ak udah pke jalan 8 bulan si toner ini, di ak dia calming jerawat, memudarkan bekasny jg trus melembabkan, klo mau memudarkan gt pke CSM method atau pke diy syitmas oke jg udahannya berasa kenyel gt muka. Harganya jg oke buat 150ml Mntp!",4
"cica formula dg harga terjangkau, enak dikulit lembab, wangi nya jg ga ganggu bgt, kadang aku jadiin masker ditempelin pake kapas silcot, so far ga ada masalah si dikulitku, buat yg lg cari hydrating toner ini bisa jd solusi dg harganya yg terjangkau",4
"Awalnya aku banyak jerawat di dahi sama pipi. Pas pake toner ini harus sabar, gabisa seminggu langsung ilang si. Tapi sebulan ini udah mendingan jerawatnya, tinggal bekas-bekasnya aja. Good product lah",4
Awalnya coba coba trus emang sebagus itu krn dimuka aku buat jadi glowing gtu dna bersih bisa hilangin bekas jerawat jugaa ❤️❤️love bgt deh sama produk ini tapi emang harus bertahap kalo pke ini gk seinstan gtu dan harganya jg terjangkau bgt huuu,4
"satu lagi brand lokal yang bagus!!! pake ini sejak akhir tahun lalu dan memang berasa pengaruhnya buat nenangin jerawat yg radang, dan setelah sebulan pemakaian jerawat aku bnr2 berkurang, sampe bahkan pas pms gk ada jerawat baru yg muncul, yg biasanya gk pernah absen wkwk tp mungkin memang wajahku acne prone parah ya, jdnya di bulan ke2 smpai sekarang jerawat masih rutin datang dan pergi huhu tapiiii tetep aku ngerasain efek yg baik dr toner ini buat wajah aku, terutama efek melembabkan. sampai sekarang setelah 6 bulan masih di botol ke 2, awet banget! gk tau apa aku yg make terlalu irit apa gmn lol",4
"Awalnya nyobain centella asiatica punya tetangga cocok bgt tp ga cocok di kantong harga nya jadi alhasil nyoba versi produk lokal nya dan alhamdulillah cocok bgt ,bikin wajah lembab + bantu mengeringkan jerawat juga , muka jg ga rewel kalo pake ini",4
"untuk yang sensitive sama fragrance pas nyoba produk ini mungkin kulit nya bakal muncul redness yaa, soalnya ada kandungannyaa. aku juga sensitive bgt sama yg namanya fragrance dan pas aku coba hmm kulitku bereaksii. tbtb muncul whitehead di sekitar hidung aku dan muncul jerawat di pipi ( padahal aku gperna ada jerawat disitu) but aku tetep ngelanjutin tekadku 1-2 minggu an jerawat + whitehead masi on off. tapi setelah itu yaaa kulitku uda mulai terbiasa dan membaik. menurut aku toner ini bagus untuk kalian yg suka csm an karna ampuh buat ngurangin redness.",4
"Pertama kali nyoba karena kehabisan toner dan lagi cari yang buka meredakan kemerahan bekas jerawat. dan nemu produk ini yang aku liat di review FD bagus. Setelah coba lebih dari seminggu ini emang ngerasa kemerahan di wajah berkurang. seneng bangettt 🥲🥲. wanginya juga enak, calming juga ke wajah. rekomen 👍👍",4
"Toner ini bagus untuk merawat kulit muka apalagi yang kulit muka nya oily jauh lebih terkontrol oilnya, jerawat yang ada di muka lebih terawat dan kulit yang awalnya kurang lembab sekarang kulitku jauh lebih lembab dan sehat. Cocok banget buat kulit yang oily bahkan berjerawat",4
"awal nyoba produk ini suka. karna dia melembabkan. teksture dan baunya juga ga neko neko. cair, gampang nyerep. ringan banget. tapi sejujurnya aku kurang suka. karna makin kesini dia makin kurang melembabkan buat aku. dia juga ga ngaruh apa apa diaku. padahal review dr tiktok bagus dan sempat viral dijamannya. cuma kurang buat aku.",4
"Beli ini pas lagi bruntusan, toner ini mengandung centella asiatica yang bikin calming di muka, teksturnya cair dan baunya ga yg aneh-aneh.. Untuk efek mencerahkannya aku belum ngerasain ya, tapi bikin tekstur muka jadi lebih enakan gitu..",4
"Aku suka banget sih sama tonernya,teksturnya cair terus wanginya kaya wangi apa yah tapi wanginya enak gitu nenangin bikin relax terus cepet banget meresapnya,tp menurut aku kurang menghydrating sih tp enak buat calming rednesa dimuka aku.",4
"Pake baru seminggu, aku pake dia sendirian dan ga pake variasi yang lain karena emang mau ngetes kuliatas dari produk ini. Harganya ada disekitar 80-90rb an, nggak nyampe 100rb. Murah banget emang ini. Toner ini enggak ngasih efek buruk ke kulit dan dia melembabkan kulit banget setelah dipakai. Baunya juga calming, enggak yang strong banget, which is good. Tapi minusnya kalo mau menuju kering dia lengket, jadi ganggu, malah lengketnya tuh kadang sampe kelopak mata aku kerasa kayak ada lemnya. Ya walaupun lama-lama juga hilang kalau sudah kering. Tapi secara keseluruhan, ini produk bagus but not the best, I think.",4
"aroma nya nenangin bangett apalagi dipakenya setelah mandi pas cuaca dingin hhmmm. Teksturnya cair dan mudah di apply ke wajah. Efeknya belum terlalu kelihatan karna baru pemakan 2 3 mingguan ini tapi kl diperhatikan, kemerahan dipipi mulai memudar wlpn dikitttt bgt. mungkin produk ini perlu proses untuk tau kerjanya.",4
"Toner nya bagus banget buat jerawat gw pake malam besok nya auto kering gitu ga pake meradang,seneng banget karna aku susah banget gitu buat dapetin toner yang cocok buat kulit wajah ku yg gampang jerawatan",4
"Akhirnya memutuskan beli produk ini karena sama sekali belum pernah coba hydrating toner. Setelah liat2 review di FD makin penasaran. Akhirnya dibeli juga. Wanginya aman sih, ngga semerbak ganggu gitu. Di aku so so lah ya, yang pasti melembabkan nya bagus.",4
"Wajahku emang cocok banget pake kandungan centella asiastica ini jadi aku coba beli tonernya, sempet viral karna ada daunnya langsung di dalemnya jd aku penasaran dan langsung beli😅 Selama aku pake ini gaada masalah si dan cocok2 aja buat calming.. belum keliatan bedanya pake ini karna belum lama pake, but i recomend this product!",4
"awal-awal pake ini bener bener ampub buat jerawat sama bruntusan, waktu itu aku ada jerawat mendem sama bruntusan gitu dan aku kompres di bagian itu besoknya jerawatnya ilang gatau kemana, dan bruntusan aku kering, tapi gatau kenapa semakin lama efeknya semakin b aja gitu ga kaya awal"" dulu:""(",4
denger review & claim nya sih bagus buat ngecalming jerawat terutama jerawat merah2. tp di aku ga keliatan buat hasil redain jerawat merah2 nya. buat aku pribadi lebih dapet hasil lembabin aja and that's it. tapi bagusnya juga dia ga bikin kulit aku rewel ataupun breakout krn kulit aku sensitif bgt so that's pretty good. oiya aku jg suka krn harganya yg lumayan affordable krn menurut aku penggunaan toner agak boros so aku juga nyari yang ga mahal2 bgt hehe.,4
"Beli ini karena liat racun tiktok, kebetulan toner aku udah habis juga. Suprisingly di dalemnya beneran ada daun Centella Asiatica, kirain cuma hiasan botol nya aja hahaha maap norak. Dia ada baunya sih, tp ga terlalu menyengat, dan bukan tipikal bau alkohol juga, kayanya itu bau dari si daun yang di dalam. Alhamdulillah di aku ga nimbulin breakout, tp bingung juga karena masih blum ada perubahan yang dirasa:( di jidat ada jerawat hormonal dua biji, dan belum ada perubahan sih. Tapi buat ngelembapin dia dapat banget sih. Dan harganya juga affrodable banget. Repurchase? hmmm masih belum tau...",4
toner ini sesungguhnya agak berat diwajahku. hehe mungkin kalo kulitnya sensitif make toner ini di selang seling deh ya. karena toner ini fungsinya bisa untuk exfo. dan kalo habis ini kalo bisa make ditumpuk hydrating toner biar wajah jadi relax hehe,4
"Toner ini ada fragrance nya, tapi nggak mengganggu. lembabnya pas untuk kulitku yang kombinasi to oily. isinya juga banyak, lumayan untuk kompres jerawat. tapi kalau untuk hydrating toner, aku gak terlalu suka kalau ada salicylyc acid nya.",4
"Produknya bagus, cair, bening, ada wanginya sekelebat gitu, terus lucunya ada daun benerannya didalan botol, cuma agak parno karna daunnya pucet gitu. Toner ini klaimnya untuk calming, dan yang aku rasain dia beneran cuma calming aja, ga ada efek yang gimana - gimana. Cocok untuk kompres kalau wajah lagi rewel dan aku jadiin dia campuran buat masker bubuk. Selama pemakaian sih ga ada efek signifikan yang aku rasain, jadi I'm not repurchase toner ini, but i recommend this buat remaja remaja yang lagi cari toner karna super gentle dan ga macem2.",4
"lagi baru nyoba si toner npure ini karena aku keracunan ditiktok tiktok gitu katanya ini tuh bagus bgt buat skin oily acne terus yaudah deh aku memutuskan untuk beli dan skrg kayaknya udah mau sebulan pake ini toner so far bagus bagus aja dimuka aku calming jerawat aku kalo ada yg meradang, kita liat nanti kalo lama di muka aku gimana hihi i will be back soon setelah lebih dari sebulan",4
Tonernya di kulitku enk sih... baunya jga calming... suka kupakai tanpa kapas... 🤣 soalnya texturnya kya air... tp hydrasinya kurang mantul di kulitku... pdhl q suka sm textur dan baunyaa... kl ada calon jerawat biasax suka dikompresi pke ini toner dan bskx auto kempes... 😆 tp maaf ya q berpaling...,4
"Toner npure yang centella ini lumayan sihh menurutku. Dia ga terlalu hydrating tapi lumayan bisa bikin muka calming kalo lagi jerawatan, bruntusan atau merah-merah. Dia ada wanginya tapi ga ganggu ko masih ok ok aja. Bisa banget buat kompres jerawat atau kemerahan.",4
"Pertama kali membuka toner ini suka sama aromanya, wangi namun ringan. Terus saat di aplikasikan di wajah juga terasa segar. Untuk harga sih sebanding dengan kualitas produk yang memang bagus banget menurutku. Apalagi di dalamnya ada daun pegagan asli yang membuat toner ini lain dari pada yang lainnya",4
"suka bgt sama face toner satu ini , dari yang wajah aku breakout sekarang udah meningan banget berkat npure ini disampibg itu kulih aku juga tampak lebih cerah dan segar sepanjang waktu cinta bgt dehhhhhh",4
"toner kedua yang the best banget bantu permasalahan jerawatku. bisa hilangin jerawat batu yg nakal didagu dan jidatku, bantu mengurangi gatal dibagian pipiku juga. harumnya enak dan ada daun didalam botolnyaa",4
"Teksturnya cair mudah meresap. Wanginya oke, kandungannya bagus poll, ukurannya cukup gede. Lumayan ngaruh sih di aku buat ngilangin kemerahan sama menghidrasi kulit. Harganya masih masuk di akal dan mungkin bakal beli lagi kalo produknya udah habis",4
"Face toner centella yg bener2 real ada daun centellanya di dalem botol. packingnya yg simple unik, gk mudah bocor, tebel, tutup yg dedesain rapet banget. Tekstur nya cair seperti air, mudah menyerap, gk ninggalin kesan lengket, paling enak pake metode CSM muka langsung jadi seger banget, relax, bikin lembab, glowing lebih cerah, menghidrasi, dan bisa nenangin kemerahan bekas jerawat aku tanpa rasa perih.",4
"Solusi terbaik buat CSM-an dikala kulit lagi ngamok dan bruntusan. Langsung efek calming merah-merah di wajah! Untuk sebagai hydrating toner, menurutku hydrationnya oke aja sih ga lembab nampol gimana…tapi jadi pros buat combo/oily skin karena cepat meresap dan ga lengket samsek. Wanginya juga relaxing banget tapi somehow aku dulu pernah pake ini juga pas masih botol kemasan lama dan logo npure lama punya temenku tapi kok lebih mantul yang dulu sih walau sama-sama bagus :/",4
"Wanginya favorit bgt, nyegerin dan calming. Suka bgt sama packagingnya plus daun centellanya. Teksturnya jg ringan dan gampang nyerap di kulit. Habis pakai ini, muka jd lembab plus halus. Padahal pemakaiannya belum lama. Affordable sih utk harga segini",4
"suka banget sama toner ini, walaupun baru pakai tapi wajah aku udah kelihatan cerah, lembab dan sehat. Jerawatku juga mulai berkurang. Teksturnya ringan jadi mudah meresap di kulitku, dan gak bikin lengket. Luv💚",4
"tidak terlalu menghidrasi tapi efek soothingnya bagus, gak yang wow banget karena aku juga jarang pake, paling pas lagi break out atau lagi ada jerawat, packagingnya keliatan cantik ada daun centella asli & gak ada wangi yg aneh2, worth it sih harganya cukup affordable.",4
"Dia teksturnya encer, wanginya juga enak. Dia bikin kulit jadi terhidrasi dan calming gitu. Cuma kalau di kulit kering mungkin masih kurang ya, soalnya kalau di aku juga harus masih dikasi pelembab. Dia bagus bgt buat ngurangin kemerahan di jerawat aku. Harganya agak mahal si buat aku tapi ini cukup awet bisa dipake 2 bulan.",4
"Bagus buat calming jerawat dan kemerahan, ngefek juga buat ngilangin bruntusan. Tapi menurutku pribadi kurang suka sama aromanya. Melembabkannya oke juga sih. Kalau efek mencerahkan belum keliatab sih. Tapi overall toner ini recommeded buat yang kulitnya lagi ada masalah sama jerawat atau bruntusan👌",4
Tonernyaa bagusss dan lumayan cocok dikulitkuu.. kandungannya juga baguss karna mengandung centella asiatica yg bagus untuk kulit berjerawatt... hasilnya ga terlalu cepat keliatan tapii cukup melembabkan dan ga bikin wajahku breakout,4
"Well, salah satu toner dengan pemakaian tercepat yang pernah aku pake!!! First of all, menurutku packaging-nyaa yaa simpel ajaa, kayak packaging toner pada umumnya, tutup-nya tutup ulir yaa!! Menurutku, Cica leaf-nya pay attention banget sihh!! Lucu bangett di dalam toner ada cica leaf beneran!! Okeyy. Aku kurang suka sama texture toner-nya karena watery bangettt. Jadi agak repot untuk di pake ke kulit, jadi tumpah-tumpah gitu isi dari toner-nya pas mau dibalurin ke kulit (karena aku lebih suka pake skincare with my hand drpd kapas). Dia juga gak ada fragrance, dan aku suka banget sama warna dari toner-nya (warna hijau yang seger gituu!!). Selama aku pake ini, kulit-ku jadii lebihh calm dan dia bisa menenangkan jerawat2 di kulitku! Dan ada juga beberapa jerawat yang kempes karena Cica Toner-nya N’Pure inii!! I have to say, toner-nya bersahabat banget di kulit yang berjerawat. Selama aku pake ini pun gak ada efek negatif apa2 di kulitku! Cuma yang aku kurang suka, setelah pake ini aku ngerasa kulitku masih agak kering aja sihh, makanya wajib banget pake moisturizer setelah pake ini! Harga-nya pun murah untuk isi toner-nya yang lumayan banyaakk!!💚",4
"Ini holy grail bgt si, ini aku first-time pake ini produk dan yg aku rasain ini beneran work so good di kulit sensi aku, hd bersihan dan cerahan gt.. rangkaian skincare aku dari ms glow si cuma aku ga suka sama tonernya jd aku pake ini dan muka aku beneran jd glowing bgt si",4
Toner ini gak menimbulkan reaksi yg aneh di kulit aku. Dia teksturnya cair dan ada daun cicanya. Baunya cukup tercium walau tdk terlalu strong. Efek di kulit aku yg terasa adalah dia shooting dan menghidrasi. Jadi pakai toner ini pas banget kalau setelah exfoliate.,4
"[peloved]sebenarnya banyak yg cocok sama produk ini, tp sayangnya di aku ga, awal2 make timbul jerawat dijidat langsung, jd aku peeloved aja, isi 60-70%, 46K. shope Thaibah_04. lokasi aku Banjarmasin. wa 081256937745",4
dikasih saran temen katanya toner ini bagus .. dan pas pertama kali nyoba ga bikin kulit kenapa² sih aman aman aja .. tapi sesudah seminggu pemakaian belum ada hasil yang gimana tapi memang pada dasarnya melembabkan kok jadi di aku cuma kerasa melembabkan aja .. untuk claim mencerahkan belum keliatan sih di aku ..,4
"bagus buat kulit yg lagi bener2 sensitif dan untuk skin barrier yg rusak tapiiii sayangnya ini tuh kayak cocok2an gt deh kalo di adekku dia ga cocok samsek, and finally she used si 1004 lagi tuh wkwkw jd kelemahannya ga sembarangan bisa make gt deh banyak yg pro dan kontra gt wkwk",4
"Jadi ceritanya, kmrin sempet muncul tiba* rekomendasi produk toner.. kebetulan aku lagi cari toner yg bener* emg bagus buay kulit sensitif.. jadi pada akhirnya aku coba beli ini dan aku pakai doonggg. And then bener deh.. kalo toner ini bener* bagus banget emg🥺🥺♥️♥️",4
"N'PURE CICA TONER ini kulit ku memang terasa lebih cerah dan lembab gitu, bruntusan juga berkurang. Karena formulanya ringan jadi aman untuk kulitku dan bisa digunakan sebagai masker wajah anti jerawat lho. keren banget",4
"Buat yg punya masalah sama jerawat harus banget cobain.. karena kmren aku pake ini pas lagi jerawatan dan enak banget, kaya ada seger2 nya gt di wajah. Jerawat jadi lebih cepet sembuh gak meradang merah gitu loh",4
"Awalnya coba-coba pakai toner ini, eh lama-lama keterusan. Tipe kulitku kan kering ya jadi toner ini tuh membuat kulit jadi segar dan lembab, trus juga membantu membersihkan wajah dari sisa debu ataupun make up, mencerahkan kulit dan merawat kulit berjerawat.",4
salah satu toner yang recommended. pertama kali cobain pas ada jerawat kecil terus pakai ini beberapa hari kemudian ternyata bantu kempesin jerawat. selain itu ini toner gampang menyerapnya di kulitku dan bantu juga menghidrasi kulit jadi lebih fresh,4
"salah nya aku pilih produk ini karena claimnya bisa sbg hydrating toner jg. bagus, tp buat yg asli kulit nya kering ini cuma nahan bbrp saat aja nggak bisa jangka panjang, jd yg tipe kulitnya dry bgt kayak aku yg sampe ketarik rasanya ini kurang recommended, tp kalo buat yg combination skin ini mungkin bisa jd solusi terutama yg sering muncul jerawat tp bukan yg acne prone 👍",4
"Beli ini karena mau explore toner baru aja... overall suka sih, dia teksturnya caiiir jadi gampang banget menyerap. Terus lucu ada CICAnya juga di dalam setiap botolnya. Wanginya juga enak gak ganggu. Untuk resultnya di aku lumayan ngebantu untuk bruntusan dan menenangkan kulit, kerasa banget gentle di kulit.",4
"aku pakai ini paling cocok buat CSM-an soalnya bikin kulit berasa lebih sehat apalagi setelah meradang. dijadiin toner pun sebenarnya bagus sih, cuma mungkin karena tipe kulit aku kering jadi cuma terasa mennmyegarkan sesaat sih. efek melembabkannya dan repair barriernya paling mantap kalau jadi CSM-an",4
"jadi aku belum bisa merasakan penuh dari si klaimnya untuk menenangkan kemerahan. aku paling ngerasa kulit lebih lembab, dan jerawat agak kering. tapi untuk shooting belum, mungkin harus sabar dan lebih lama pakainya. semoga aja next ada perubahan bisa soothing",4
"awalnya karena racun tiktok dan emang bener"" racun banget dehh, banyak yang bilng dia itu dupenya Madagascar tapi ak sendiri belum pernah nyoba si madagascar. teksturnya cair jadi ringan bangt klu di pakek, dia lebih ke calmin kulit buat jerawat baru, gk bikin berustusan.. bagus parahhh",4
"pertama kalinya pakai face toner dan langsung jatuh cinta❤. Didalam tonernya ini terdapat centella asiaticanya asli! yang aku rasain setelah pemakaian ini, yaitu kulit terasa lebih lembab, pori-pori ku mengecil, produksi minyak berkurang, jerawat kecil2 cepat hilangnya, oiya ini juga bisa untuk mencerahkan wajah (ada kandungan niacinamidenya). untuk wanginya gak menyengat dan mengganggu suka bangett! biasanya aku pakai tuang kekapas buat dikompres diarea yang membutuhkan, tapi untuk sekarang2 ini aku langsung tuang ke tangan aku lalu aku 'tap-tap' deh. Yang lagi nyari toner dengan kandungan centella asiatica tapi mau produk lokal, nah kalian bisa cobain deh N'Pure ini, semoga hasilnya works dikalian🥰",4
"it's a nice product. packaging nya rapii dan alami bgt karna ada daun centella asiatica nya di dalem botol hehe. Sebelumnya udh pernah coba product centella yg laiin dan cocok sama kandungan itu. Akhirnya coba Npure toner ini yg harganya lebih terjangkau dan lokal juga. So far cocok di kulitku, wanginya seger, dan bisa melembabkan kulit, cukup membantu menenangkan jerawat2 hormonal yg muncul, tp kalo menyamarkan bekas jerawat masih belum.",4
